GameID,Age,HoursPerWeek,TotalHours,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed,LeagueIndex
477,25.562404075764444,14.818321344342625,251.84829138417575,0.0009481271775360616,0.0003046376244310644,2,2.5009065099179418e-05,0.0003453562751072459,0.0022513402812137278,40.89958145701435,4.423258826009454,16,0.0010757546163769171,5,0.0,6.746221754749923e-05,1
564,24.13830399275947,18.684120619840325,304.30848003620264,0.0012201871324894556,0.00026798036926279115,2,3.090379780588998e-05,0.0004034785672855356,0.002188177531541369,46.12179435541947,3.697965729343014,14,0.0012197798599724813,5,0.0,0.0,1
8083,21.824442763778006,9.160030251995924,356.1106909445011,0.0003333993897208689,0.0002127236355059266,4,2.0435784477256965e-05,0.0003194086357220612,0.002674334816786138,43.48033688733129,5.482033696738473,19,0.0004017902468817546,3,5.7926299608009904e-06,1.44815408587162e-06,1
1579,21.22137415706973,16.900761801023805,622.1374157069729,0.00039505705491909996,0.00018184306405959134,4,2.7885262870794083e-05,4.2838150492656984e-05,0.0026466427368333277,83.19920259840237,3.1500482893600283,18,0.0005696203510725169,6,0.0,0.0,1
6328,26.985364109454288,8.321989592005686,249.26820547271436,0.0013420825351699317,0.00022485853081131486,6,7.249797179370421e-07,0.00019525595635204614,0.0026981209305759726,40.37006061060717,9.439152779572206,26,0.0008017220238994224,6,0.00020379428609067793,0.0006206512916219717,1
8870,21.85306799772794,6.568711998485293,25.08037596516173,0.0007110210512939218,0.00011391064071399098,0,1.823496351316634e-05,5.543571802929019e-05,0.002414011667472695,66.41334629001855,3.346662425452178,17,0.0003326105830387896,3,0.0,0.0,1
3718,16.610160868314914,16.0,424.57620651236186,0.00036832455530251215,0.00014828377037664011,4,1.847981732834081e-05,2.8237603401013133e-05,0.0016927659819283227,121.25540964221115,5.009657124000769,21,0.00046988878822269123,7,0.00015399844259495266,4.3119601214817194e-05,1
6292,17.88469925658698,8.948997521956604,188.46992565869812,0.0011703627834924297,0.00011852084585762442,3,7.251795711090034e-05,0.00014251700961399812,0.0022683358353508447,46.80707715784918,6.304020071191081,14,0.000457114350574572,5,0.0,3.0227224600055196e-05,1
3619,16.0,21.904992052407152,479.0499205240715,0.0001512825352461751,0.00011908926118613989,4,5.7105016888652e-06,0.0002432239707044112,0.002390545846122165,74.2677145992132,4.491357201844756,15,0.0004794967326441817,5,4.7587503214786616e-05,8.11854192129535e-05,1
5059,25.73793367426552,4.8413775504896535,121.03443876224135,0.0004477728925783134,0.0002402261293618026,3,1.324965509966226e-05,6.095776245638103e-05,0.0023057204514021893,75.2301302366434,2.6688976476657293,15,0.0002588151415723312,4,0.0,4.9487082063485905e-05,1
4666,16.90808522869616,14.789219695071788,130.9191477130384,0.0006903576478502093,0.00015697946279825855,0,0.0,0.0004767020718459835,0.001910251041091472,32.76868459165807,7.561150993499707,13,0.00035579146565270004,4,0.0,0.0,1
591,21.646059963799708,16.460599637997095,256.5998940269521,0.0011762138093177705,0.0002538841271485151,3,3.2258126811011665e-05,0.0003775464690473,0.002446749193005849,45.29787219905731,4.376794957733571,17,0.0012616614488468226,5,0.0,0.0,1
1537,22.89733176442488,25.682134588460094,257.94663528849765,0.00017290149909754906,0.0001962781030896069,3,0.0,0.00012614833316679805,0.003069893594519895,42.996527824672064,3.405471352366957,13,0.0006483455033911885,6,6.485713815323224e-05,9.265197313238204e-06,1
7766,23.171167091013107,9.457208227246724,635.6979431883192,8.738456935856537e-05,5.9405607523515874e-05,0,9.326319119472111e-06,0.00014645125148834282,0.001940114328758561,63.82509235776719,6.598402474979131,15,0.0009113167622288438,5,0.0,0.0,1
2439,33.923715623228304,13.240269851690567,51.89932537077358,5.463887686203157e-05,0.00011019074727735377,2,3.6519869458036906e-06,0.00026315141356601226,0.0009956505771643034,13.241598693144446,7.005607888700753,7,0.0004612384899086131,3,0.0,0.0,1
5713,16.963857733486947,15.927715466973892,417.8714088837685,0.0005441423292473116,0.00013268135446597494,3,0.0,8.56032691312118e-05,0.002035665377832248,61.642956137126085,4.258588609563592,15,0.0005202265089259782,4,0.0,1.255424697866747e-05,1
4976,22.747105844744066,8.50578831051187,431.90118493258535,0.0003165824916829972,0.00020543903587530928,3,0.00011199558324914718,0.00022538231868147955,0.0020678500741334095,57.86286007209901,4.9204086601203185,25,0.0006245178607209561,7,1.6385840747769255e-05,0.0,1
3786,18.0,14.613286650191526,34.29300655134068,0.0007238768748776796,0.00012194061154873718,5,0.00010715839273090454,0.00011778253275742519,0.0020964944762425137,92.78099377825293,3.4978560342905474,29,0.00044010358351888296,7,1.709036732541054e-05,2.3556553430660318e-05,1
6244,20.56420314337546,11.67759820378545,691.3117844542539,0.012967936292547673,0.000631118403907857,5,7.661662924553018e-05,9.252880213787891e-05,0.0039341306044983395,35.629766406842066,4.991844093744622,17,0.0013293382336021333,6,1.666988965385708e-05,0.0006253925241868913,1
276,26.21725523815176,4.904365968246432,169.74012825355373,0.0002446293942811642,0.00026923478217772957,1,2.638789589888047e-05,0.00012659193522116538,0.0019720116299594657,47.04429759747396,7.098285981827226,17,0.0005605781198436514,5,0.0,0.0001141157625772929,1
5478,22.853621538957974,20.234205537667243,215.53158892466553,0.0020852177860954824,0.0003497681232470933,1,0.00018103507788576342,0.00025020436317558213,0.0022458060503069244,38.7853294249335,3.8771091317190365,24,0.0005861986582898185,8,2.2955925827966252e-06,4.3218587631497375e-05,1
5219,24.074346171721153,14.567538437705128,49.500179634151706,0.0008982951205060224,0.00012303689231867322,4,0.0,0.00010269033189639511,0.003617460203852886,55.55903500949517,3.7781937905678094,25,0.0004624194341123887,6,0.0,0.0,1
3782,18.105483543060625,24.0,100.0,1.404822968546197e-05,3.777654659662589e-05,2,7.404048072536407e-05,6.37172180033831e-05,0.0020404248008099118,76.83371625363696,3.568936228066406,40,0.00039684008913209805,7,0.0,1.2214177238076117e-05,1
4260,25.078654920912786,16.368538031634884,41.05614094904658,0.0012614804355379568,0.000137433426426199,5,1.003119370141117e-06,6.951799881716418e-05,0.0027346129812794275,71.02889820965997,2.063103735227621,17,0.000455738166941538,5,0.0,0.0,1
1799,26.093164132987717,4.720507601036848,302.89875890904983,6.247600363987774e-05,6.786682160150862e-05,1,0.0,0.0002857532578121261,0.002575657280078565,61.015012253359544,2.8468338912227655,12,0.00034095479627156537,5,0.0,0.0,1
1758,27.652657835068183,11.294739759452021,167.6315060136995,0.00034649702880204124,0.00015208148289024955,2,0.0,0.0003382156437165947,0.001719407939091651,56.41479839146895,7.324273604580655,12,0.0007539515932650757,6,0.0,3.967794113322934e-06,1
5680,18.305154743466577,18.610309486933154,373.1615085511141,0.0005524901147384214,0.0001675444357691662,3,0.0,5.495284890690926e-05,0.002142571086387957,98.87369492233339,3.2421537354010272,19,0.0006151143304019706,5,0.0,3.002464053365217e-05,1
138,18.886173141439777,6.590782094293184,232.95391047146592,0.00036561025215473073,0.0001936935461815674,4,4.11186363709972e-05,0.00015718946358349328,0.001615349795356845,59.52398875486785,7.651731287161327,12,0.0005804359009897747,4,0.0,0.0,1
6832,33.35639123956286,12.730492782416508,436.3032603296905,0.0011254002601496118,0.0001739475443804232,3,0.0,0.00038949058811011257,0.002424589061871536,71.02136997937662,3.324054775250584,24,0.0004824900298899466,9,1.9664323787014433e-05,1.4365811965849727e-05,1
5655,19.20382577198109,8.507727248032413,381.3465906004052,0.0005505949942491669,0.00011808063235381312,2,3.9808308824999904e-05,5.836818530502552e-05,0.0026413641479854817,33.81387914668154,4.590169460327954,18,0.0005569790247142607,4,0.0,1.326933096875369e-05,1
1162,23.636611194908372,8.675253944311894,50.0,0.0008440328318220556,0.0001288910441776102,5,1.9175257237948504e-05,0.0003020756705937373,0.0025639750201807204,102.75868514715114,2.757910456064942,26,0.00027428761401623555,7,0.0,7.145680224381645e-05,1
3763,20.0,15.767353890653851,459.6935878894228,0.001321578481952522,0.00024132144322539352,3,3.510261774188977e-07,7.061495098281516e-05,0.002144035092622615,72.70996769618993,6.487204842919048,19,0.0015207102425105457,7,2.4571832419322754e-06,9.12670686964941e-06,1
6246,17.889322134177387,11.778644268354777,611.0677865822612,0.0003811358062666974,0.0001399271235587434,1,1.012814620904242e-05,0.00020056193706049455,0.0021892615750267455,68.00895405181024,4.562723526459855,16,0.0012791796846773921,5,0.0,3.0385172917727434e-05,1
4901,29.34566350164808,2.4362243322346138,69.81504747527882,0.001992801883432202,0.00020875886047866336,5,2.0525308158348195e-05,0.00028865479327946263,0.0030971162246093025,56.51072654669041,5.002026159013476,29,0.0006927496228791895,6,6.623133489007927e-05,0.0003122312956920949,1
5325,19.411435484259133,22.354258062963464,70.14793544815967,0.0007810806347391735,0.00013658145543127528,5,9.614804943622194e-06,0.00026802809153481105,0.0032919882570207433,59.630585608405156,3.745703314220928,21,0.0005897340527300287,6,2.3075531864693243e-05,0.0,1
8866,20.035001312508392,9.859994749966429,20.684988187424462,0.0011177325372909099,0.00019370277011433563,2,0.0,0.00013116856000249848,0.0022642037719950714,66.40684334558244,3.4895871620290886,16,0.0004209575224110591,4,0.0,0.0,1
5801,23.007617171390496,8.925420668120152,83.80513830789734,0.0013393636181731781,0.0004060403611291061,2,2.2092739403174003e-06,0.00021360912662147334,0.00239613868989963,71.55450048274379,4.974567769854967,13,0.0009603394116434573,6,3.5080851014876864e-05,3.508095017674906e-05,1
8731,37.74959442334235,11.678513489048907,133.92567445244538,0.0014435402810058459,0.00012280523783825715,3,8.449202201118533e-06,0.00017097583018127626,0.00201661705588307,97.66989740004729,3.03661608935342,22,0.00040138990250780535,7,0.0,1.1265530316748184e-05,1
3858,20.540645516418326,9.406455164183267,45.274206865687255,0.000796447616629141,7.814482062548041e-05,0,7.75274630633141e-06,0.000343084209003089,0.0017383453394641199,56.55381180070745,7.131363321790914,12,0.000722684806769477,4,0.0,0.0,1
5543,23.0,5.487194031721437,283.7264278519666,0.0008698426691429466,0.0001741930957733748,1,0.00010606574725253365,4.600230810776232e-05,0.003218703931282018,33.532652287928805,4.065505195826117,25,0.0006643315530754638,4,0.0,3.200067351736855e-05,1
3745,24.462668838192297,11.504527253061571,97.31334419096147,0.0003813781616045086,0.00011016778475048771,2,0.0,0.00014342218174067588,0.0016591121677283433,106.49918289252548,3.782706012425442,9,0.0004931658985046792,4,2.405242443185786e-06,2.8443677728451415e-05,1
1418,19.428132038724783,36.00615145785305,238.12453075168122,0.00016299014861724978,0.00017269022546146357,2,2.033091443669005e-06,0.00012732534054378706,0.0029358563894637682,24.029150523898814,5.010496294251185,10,0.0004594048427135716,4,0.00012482686872598682,1.78322016923948e-05,1
1789,16.0,8.0,60.29502787582835,0.0008020840034273962,0.00010718357442052786,1,3.789404754314758e-05,0.00013736426245718447,0.0015430750686764006,100.96957341373114,5.8879582645976605,18,0.0006068485061150368,6,0.0,5.708221979134656e-06,1
1162,23.672897021248737,8.664886565357504,50.0,0.0008333674270085533,0.00012793137962781054,4,1.8880853687982866e-05,0.0003027888151184555,0.0025634680123252282,102.88804463642349,2.75125770898991,26,0.00027262442724747753,7,0.0,7.201601866461625e-05,1
3423,22.491336591179664,10.0,91.52227651966106,0.00042598644286530237,9.453549660889512e-05,3,0.0001537143050520427,0.00013789430223639575,0.0024704666816275896,52.80874072257544,5.226046752657709,15,0.0003675514461716193,6,3.2360904465482905e-05,8.09020035709076e-06,1
3537,19.973368698348303,8.106525206606792,60.35508402202264,0.0013768154024636193,0.00011537907198842746,4,1.6040192772627631e-06,0.0004219299988169422,0.002716565117004621,49.84529253276842,4.891044894469893,21,0.0012262156043396926,6,0.00022571694154855485,0.00010225770852511328,1
3619,17.396914049973592,13.20617190005282,545.7222644976232,0.0003384098559550126,5.600717049632284e-05,1,6.5754850049399205e-06,0.0002548892502313855,0.0026055302258126732,67.4826484314564,4.958055476508268,15,0.0005136993576360102,4,5.479569587055701e-05,3.18969380608589e-05,1
4637,20.707394957938213,7.317042016824715,56.218655462679656,0.000581811596623125,6.950893861800522e-05,3,0.0,9.26659377447443e-05,0.003043988541090697,74.66412109237268,3.6418805378277743,27,0.0004766489005031463,6,1.7732413189138807e-05,5.910659865390506e-06,1
3063,20.93349419162819,9.626602323348724,27.467953533025515,0.0017750785871833883,0.0004499750527599859,1,8.199547784780202e-05,0.00032249634548032254,0.0026311224399463893,56.36142300938256,2.981401372303186,14,0.0005451264860640316,6,0.0,0.00010611936512581678,1
5010,20.425089282129196,19.49821435741606,142.5089282129197,0.004743195746573038,0.000552326838589433,4,4.334614155407316e-05,0.00013544542485503477,0.0024710443806540867,52.21689423461784,7.155843017546857,19,0.0008348212476817474,5,0.0,0.0,1
1147,21.423605155396658,11.432296133452509,78.6024677787709,0.0012518080037248317,0.00012892319426420406,1,0.0,0.00017656408141237674,0.0024446227872168534,81.70329323080749,2.8069520166211928,18,0.000637551768242819,6,0.0,4.61673155205239e-05,1
3370,23.0,9.125239437654152,82.50478875308305,0.0006290818111568425,9.513918503172034e-05,4,0.00010414012228728547,0.00011780089154629719,0.0024103259121854284,51.933680838651796,4.933095682454536,17,0.0003170792471281064,6,2.1924235010017806e-05,5.481041300813377e-06,1
3062,16.0,15.326691622451655,40.25100296937616,0.0008270970539980785,0.00020273585504097534,5,0.0,1.2766927773265636e-05,0.002829433448548241,74.59852112707506,5.752936088144577,28,0.0008302653826882826,7,0.0,0.0,1
1648,22.99065955404017,12.0,119.4184987612227,0.0006137974795543858,0.00014847657393944266,1,0.0,0.0002997453110515001,0.0019019715793374557,52.64432768001797,5.799271653236037,13,0.0007618230851860971,5,0.0,0.0,1
5483,22.999816697514397,20.0,216.00614063326768,0.002136996783850984,0.0003561703833725331,1,0.00018550099891188678,0.00023744300923287024,0.0022557926493177467,37.66708883879359,3.848648074988391,24,0.0005936332371218958,7,0.0,4.4521750387840226e-05,1
3575,17.337654984948855,22.873553696885175,489.4395659082985,0.000129138005123275,0.000108713131853309,3,1.4118982421120796e-06,0.0003311286932466242,0.002591892263479099,54.549759148620076,4.668802515507657,13,0.0005847924355688527,5,0.0,8.593499840484965e-05,1
5413,27.18578820836092,17.193190343104803,227.017024142238,0.00046330008335795735,0.00015626463088783563,4,1.5018019196634795e-05,0.0003326684506228265,0.002091512044179364,64.28052588179598,4.407684756361999,19,0.00048234802958893304,5,3.604324607192348e-05,0.0,1
3824,18.810599734464198,9.947001327679018,27.97350066383951,0.0008555439637171722,0.00011274002313362556,3,6.496617243381785e-05,0.0002476790609169594,0.0019322985297533933,75.89335998249689,5.663747818350769,22,0.0005959920638960492,5,1.082769158779227e-05,1.4436940423073584e-05,1
1826,24.869771649483212,3.549256982194028,240.31714386128732,0.00012420064009140806,5.222582075712456e-05,1,0.0,0.0003037974460195755,0.002552608947907876,59.41202776678459,3.507545830290935,12,0.00031399023739690573,5,0.0,2.1790299454559006e-06,1
6353,18.896001787902897,11.056004767741058,121.06668653225441,0.0012358281894880494,0.00012972601871753329,3,8.033722981870984e-05,0.00015023917404638297,0.002253123221157489,31.41628484420458,6.913344792940632,12,0.0004691576758571266,5,0.0,0.0,1
727,23.521345053698173,8.559231397886759,131.99039247358448,0.0010938814077139532,0.00023803985860199465,2,1.5115475559244213e-05,0.00025998301497010874,0.002699083983174169,59.02128875282439,5.272345372878743,20,0.0010851795559173928,6,0.0,0.0,1
2442,33.059894244121715,13.294506997862442,94.09331263359735,0.00011119718244977485,0.00010319102565236015,2,2.9800833085697005e-06,0.00026095763976277545,0.001117576368524158,19.334307059702233,6.800159596492506,7,0.0004713456750236383,3,0.0,0.0,1
6771,16.577949390420326,35.19382194486833,194.487347605081,0.0006662352708826536,0.00010335258796028614,0,0.0,0.00022966886721182225,0.0017709900287283906,68.79011304301102,5.282801695131588,12,0.0005913562972494085,4,0.0,2.8696343133149926e-05,1
4222,26.499745003214336,28.0,712.4808752410754,0.0010403325424215687,0.00022578719818738921,3,8.424948096781545e-06,3.889511788878314e-05,0.002580268447702743,52.64050097653756,4.131550939260187,13,0.0007582387894315435,5,2.597662750828515e-05,0.000197145647935319,1
1140,18.92895254507681,10.284189819692752,53.55237274615941,0.002197602072759484,0.00024613112086125505,6,5.275912614430342e-05,0.00019936705904971042,0.00261108960596405,84.3406231244142,3.5767249103428127,28,0.0005225852354520222,7,0.0,0.0,1
5807,18.47011446419821,17.179313214810733,91.16857440330352,0.002514679920789555,0.0003955236037801,4,2.348464027570079e-05,2.348464027570079e-05,0.00229420524613904,80.95926556262306,2.9567926118849277,12,0.0006743250220463725,2,0.0,0.0,1
3851,18.909768209592528,19.879690946123368,89.69922736530842,0.000245161301503086,4.068716868075643e-05,1,1.3908493984897947e-05,0.0002270995805176497,0.0013471437233303811,158.68143669356894,5.373952430429804,15,0.0002621829270041452,3,0.0,0.0,1
3079,23.950293739832535,11.218502261635493,567.0521304507395,0.0022505464149709343,0.00010221591811258448,4,0.00010759266658998961,0.00017162068393008736,0.0020357457691709425,77.76496703749316,4.608134403419236,17,0.0005820914691133004,6,1.291285090205536e-05,0.0,1
1878,20.14853285766103,10.221760570806765,147.22799286491545,0.0001780897058281169,3.902748418312463e-05,0,0.0,0.0003636622059680448,0.0030568057816553265,44.74270468219178,3.6928182149515196,20,0.0003286013541776517,6,5.08827729431347e-05,2.0352968293032145e-05,1
5452,22.655567785579464,18.62227114231786,213.2445422846357,0.002060330701480527,0.00034685629711120466,1,0.00015356177605947686,0.0002236082326761311,0.0023666811354677293,41.32566162787995,3.7986884424661382,23,0.0005954331026424915,7,0.0,7.014569015960129e-05,1
6225,20.188016778166936,11.811983221833064,728.5898741637479,0.013386234328233744,0.0006667100895719815,4,7.999741931890288e-05,8.580844103934982e-05,0.00398418271346673,36.56905184499164,4.492543201619525,16,0.001327802148176754,5,0.0,0.0005956223784114162,1
5032,25.082590148019264,8.16518029603853,75.30127978667073,0.0005734019003756179,0.0002096577013386293,3,6.738525766693631e-06,5.507599101829901e-05,0.0018338609487516862,87.15638292420316,3.149168399078347,16,0.0003633401005651587,6,0.0,4.357533604792342e-06,1
5882,21.356240609111847,3.9312781726644603,235.62406091118464,0.0006298924210478389,0.00032139091482159577,2,0.0,0.00021793792576686947,0.0022966225439530856,57.757210524138195,4.381631618192032,12,0.0006589955447497935,4,1.4690547774785951e-05,4.958801641312459e-05,1
3565,32.435604844255856,13.38637093446488,693.5604844255853,0.00026827673049860184,0.0001027353579970271,2,0.0,7.380393492778043e-05,0.0018390438144703257,74.38643285126399,3.314379416488575,18,0.00046347346013620003,7,0.0,1.3105255516379086e-05,1
8070,19.822832988300526,22.354334023398952,94.09936594288875,0.0010548132720609301,0.00029669573293252406,2,5.862013349278419e-05,0.00031679185027899226,0.0019412019373990688,55.078450952678494,6.556700427037426,14,0.000715948566103734,4,0.0,2.36910746939578e-05,1
5092,25.90078266047209,7.768745164095687,100.0,0.0013716192608864133,0.00022878016398958606,3,1.028713452474876e-05,6.489105524194722e-05,0.0025705283544888444,68.44712557229997,3.3080522548139886,15,0.00031029627439607146,4,0.0,7.200977971259541e-05,1
1148,20.670684699406515,9.522661514455281,50.0,0.0017158004036805698,0.00020733198936502578,6,4.323917908507356e-05,0.0002437847494736345,0.0026054167671021485,92.18511482030851,3.301691893825954,28,0.00041023297345648844,7,0.0,2.574763791028214e-05,1
1544,19.269655261751733,13.39310523503464,273.0344738248268,0.0022569247089349407,0.00035377623967015295,2,4.290088922980898e-05,0.00012144844910747,0.0021425470079356576,22.70229079213674,8.177037523033679,10,0.0005811666295804488,3,4.158779846787026e-05,2.7391269689265788e-05,1
1592,24.7408479685606,23.3089279161616,291.36159895202,0.0002495530036282017,0.00019838276445168876,4,0.0,0.00013299669313104992,0.002922842470670751,62.313206985255505,2.932668254643173,16,0.0007674559021231768,7,1.3596074431827235e-05,3.263069611863964e-05,1
3623,31.773612195767793,15.886806097883897,650.9432825176342,0.0003579048797702198,0.00012803431574261422,0,1.7079169249215924e-07,7.27869136010401e-05,0.0017773833260233628,72.40182093828871,3.5704189143630134,18,0.0005295019801018333,7,1.1955418474451045e-06,2.722253637882542e-05,1
8932,23.587981992571287,22.763945977713856,46.18027011143072,0.0011733424857146377,0.00024269144915332148,2,6.0769617614854686e-06,0.0003203831899935898,0.0022064140058781464,56.26161104905547,2.9000845028339652,15,0.0006385377001372871,4,0.0,2.6538508808053513e-05,1
4293,25.414626565103376,15.331001788689571,33.763114938621165,0.001323516995916897,0.00013884623955315154,4,0.0,4.668255026618652e-05,0.0026473373593035032,73.12447175735231,2.2130987717475943,16,0.0004742438579371568,5,0.0,0.0,1
3586,16.222485061825108,22.66508962904935,511.1242530912554,0.00016738656146001883,0.0001047738313649199,3,0.0,0.00032553296713516846,0.0027070661843061573,52.94686007021188,4.477452023827704,13,0.00055880737992226,4,0.0,8.434625466065096e-05,1
1230,26.65972478741964,6.680550425160719,46.7013760629018,0.00019981348989756405,7.168293650578732e-05,3,0.0,0.000324210871780761,0.0021674736957196907,98.90560017398188,3.8097394551997237,20,0.0005554087365095622,6,0.0,7.229444496658461e-05,1
5882,32.58416145465811,12.118811012954826,29.702972467612938,0.001084987697811113,0.00023786615682162675,3,9.26563451834696e-06,0.00012017965322148863,0.002315530904436487,57.68419793760871,3.5272550205660633,19,0.0004132950299566779,6,0.0,2.766781761432262e-06,1
743,33.170277063400086,10.431666054342928,210.79165135857323,0.0010776045244392134,0.00018365150250540527,1,0.0,0.00010867903476574578,0.002236881843532796,82.55565636512907,3.220317228431298,15,0.0007423983353800656,6,0.0,0.0,1
5790,19.275612837112295,3.448774325775407,53.38529190930488,0.002298571527059764,0.00023824678629857303,1,5.9160159545181966e-05,0.00024662508749766514,0.0020273369809356797,87.02874352849297,4.778024412781873,24,0.0005806974690432821,9,1.7042265195450815e-05,0.0,1
6705,17.227746726780413,16.811545825074226,334.16200901706185,5.158688249063155e-05,6.413769512910858e-05,0,0.0,0.00015406881961681432,0.0019805604367128097,69.22834416704337,4.552632143033413,11,0.0005674583766830939,3,0.0,3.834391952189897e-05,1
3892,18.828906859153896,21.657813718307793,77.92773285211526,0.0011860029131687852,0.00023054335031461146,6,1.4119082041450924e-05,8.43044456396363e-05,0.002119807481696801,58.441012274653566,4.1436847789025295,13,0.0007230463202073628,5,9.27603915794424e-06,4.63814833039563e-06,1
8734,39.65787606801791,12.0,150.0,0.0015122890428438702,8.522557781971047e-05,3,6.581838364539845e-06,0.00016167532267348292,0.0019398091390505654,97.49745245853103,3.0624796033385233,20,0.00041186965812292626,6,0.0,0.0,1
7731,19.342762781813786,4.0,129.89287773798316,0.0016523306983784861,0.00039842208569242554,6,3.718414471660283e-05,6.585913989373401e-05,0.0029988826644579553,51.47742564272188,3.7810343624011744,19,0.0007182754451570651,6,5.1054897236830015e-05,0.0001160986650560641,1
5847,26.968554001518925,7.360426155014556,32.78374430699127,0.002215189991432014,0.00022301775617851122,4,9.079120669967053e-06,6.538612288780414e-05,0.0018260372310629006,75.16085067733243,3.9458162125722542,19,0.000394362933247171,6,0.0,0.0,1
6639,24.875026202971632,25.821525896751773,208.03552712163122,0.0005712811716717303,0.00016104446040807592,5,4.1573680283701966e-05,6.401542899742755e-05,0.002131021158508768,77.17080476463359,3.53970210168372,14,0.0003272667035734389,5,0.0,0.0,1
1201,21.642281443892664,8.23847903740489,47.06413172900815,0.0016477060331021294,0.0002018797593804318,5,4.012017825516589e-05,0.00022970011629951657,0.0022765391696075374,82.62728872909906,4.553026637749567,24,0.0007392330180716084,6,0.0,0.0,1
2576,22.167445808532126,7.556594411376168,232.80634631284462,0.0002714021201187602,7.777488601161167e-05,3,2.935384877825121e-05,0.00014671227715410974,0.0023228746031718614,62.89823884308043,4.057299984391637,11,0.0004255024591336078,3,0.0,0.0,1
3891,18.83383251359903,21.667665027198062,77.91541871600242,0.0011810145477540827,0.00022962074614943877,6,1.4059696739980845e-05,8.423226883992656e-05,0.002122517397478692,58.41392117520533,4.1450555885346105,13,0.0007211818861150628,5,9.331160626667765e-06,4.665709829843378e-06,1
1713,33.10732228816986,12.0,147.52033968936072,0.00022058713527300843,0.0001828572091861546,1,0.0,0.0004086453402014932,0.0012431846749573461,57.2716892146089,7.767524591842826,10,0.0009799158522611907,5,0.0,0.0,1
3815,17.49249219699049,14.507507803009508,42.68769507523771,0.0006240145201102212,0.00010487544849172514,4,8.152134166720779e-05,0.00017848470487158067,0.0017819008882816532,130.1889689238053,4.658466445361268,26,0.00035015135432297264,5,1.3586885487132159e-05,1.8115870287070584e-05,1
7567,24.62088354131921,9.241767082638418,468.4069617766008,0.00043810954249027596,0.0001205757756548005,3,3.636926751402461e-05,0.00022225270729282168,0.002493616467043871,35.08772106678156,3.8728266135089227,12,0.00044161033119361067,5,0.0,9.317341038533433e-05,1
3662,17.700310157014773,20.599379685970455,478.74612303731533,0.0006593729718997821,0.0001703054327134265,4,0.0,0.00021219011241714958,0.002439231992629877,62.29163550361981,5.312655530798784,15,0.000974266095729162,5,0.0,5.285664627363321e-05,1
5083,24.13369539485176,13.827330074793966,100.0,0.0031057815759593203,0.00034152868733451923,3,7.206481420851446e-06,5.150037037584203e-05,0.002465363008459179,65.57682048264907,5.083394342375147,17,0.00041676075773931694,4,0.0,5.044525648711667e-05,1
2179,30.510597051196683,7.262363226396133,175.17661751994476,0.0005464140250657144,0.00015339633746422955,2,0.00010323573718924889,0.00011765642198513333,0.0025152886282621746,44.561031699622156,4.414893846841307,21,0.0008763482446436581,6,0.0,2.9986945290096074e-05,1
6850,20.911752658208602,13.431476962192104,33.62749113930465,0.0012534933570446274,0.00023669838951735398,3,1.2398907110062489e-05,0.0007250773970701309,0.002419163044709678,55.335287224732696,5.054643128080633,20,0.0007756208762425584,6,0.0,1.2398900960204585e-05,1
3799,18.44007148151441,16.200357407572042,39.9016083340742,0.0006011668123824957,0.00010186786050331612,4,8.520477761177555e-05,0.00010944601551363613,0.002246025420047417,84.61833931081149,3.706560965182773,26,0.00040711476460657123,6,1.9125494501296093e-05,2.1396832332191982e-05,1
3550,19.404654782864196,20.333448695377022,500.0,0.00015752133044529814,0.00011709016509668448,4,0.0,0.0002639065304147874,0.002513507310623065,53.01036367093137,4.301908011818336,14,0.0004951524909435885,5,0.0,6.785901947906265e-05,1
737,24.39640026819144,8.059199846747749,125.73999808434687,0.0011168542447608338,0.00025915914119274675,2,1.2162161257015136e-05,0.00028461823191032844,0.0026191150497707084,58.63663948211071,5.312272892237193,20,0.0010682359868070476,6,0.0,0.0,1
3864,20.0,12.248020670360855,45.62005167590214,0.0005758148454888515,5.8179223819622625e-05,0,0.0,0.0002821201347611837,0.002130855000524618,50.583298891812,7.04434115133064,13,0.0005974553812284702,4,9.230103704522002e-06,4.615179966100417e-06,1
3181,21.099363858736726,12.099363858736726,53.498939764561214,0.004425262697131971,0.00040673623385012296,4,0.0,0.00016276263263225515,0.0033727405988227387,48.29468352108955,3.284342470700219,16,0.00047896765571395087,4,0.0,1.9657043597304882e-05,1
3133,24.396788241923748,8.241284703230502,55.17430593538998,0.001093647914967097,0.00030263945874055027,1,1.2162932669381487e-05,0.00023655137885994997,0.003041714512865037,61.966625898023906,3.039653978229157,24,0.0007507976665348837,6,0.0,7.235571142948539e-05,1
8164,20.24218077994747,27.578192200525304,128.78909610026264,0.0004044715906352999,0.00010652814887432307,2,2.011691050621357e-05,0.0011657324347662383,0.0019397188696690078,38.53674192976518,7.171701808161814,17,0.0006532846770751398,6,0.0,2.2345815341688964e-05,1
3297,21.103197275701287,16.469768717755876,311.0319727570129,0.0009641258726895449,0.00027629007355194893,1,2.036372661109275e-05,0.00027057524825452767,0.002623245806255961,59.360770410681674,3.974568312916823,21,0.0004840643129831955,6,0.00011200050105281283,0.00014655569765959346,1
